year;month;day;order;country;session ID;page 1 (main category);page 2 (clothing model);colour;location;model photography;price;price 2;page
2008;4;3;24;29;983;3;C25;2;3;1;33;2;2
2008;4;3;25;29;983;3;C52;2;6;1;38;2;3
2008;4;3;26;29;983;2;B17;6;6;2;38;2;1
2008;4;3;1;29;984;4;P2;3;1;1;28;2;1
2008;4;3;2;29;984;4;P6;2;2;1;43;1;1
2008;4;3;1;29;985;3;C12;14;4;1;43;1;1
2008;4;3;2;29;985;3;C17;14;6;1;48;1;1
2008;4;3;3;29;985;3;C21;14;1;1;57;1;2
2008;4;3;1;29;986;4;P16;7;6;1;33;2;1
2008;4;3;2;29;986;2;B10;2;4;1;67;1;1
2008;4;3;3;29;986;2;B12;2;4;1;38;2;1
2008;4;3;4;29;986;2;B15;9;5;1;38;2;1
2008;4;3;5;29;986;2;B13;12;5;2;62;1;1
2008;4;3;6;29;986;2;B19;13;1;1;38;2;2
2008;4;3;7;29;986;2;B24;11;2;1;57;1;2
2008;4;3;8;29;986;2;B24;11;2;1;57;1;2
2008;4;3;1;29;987;2;B6;2;2;1;52;1;1
2008;4;3;2;29;987;2;B31;9;5;1;57;1;2
2008;4;3;3;29;987;2;B32;6;5;1;38;2;2
2008;4;3;1;29;988;2;B13;12;5;2;62;1;1
2008;4;3;2;29;988;2;B15;9;5;1;38;2;1
2008;4;3;1;29;989;2;B17;6;6;2;38;2;1
2008;4;3;2;29;989;2;B14;2;5;1;62;1;1
2008;4;3;3;29;989;2;B4;10;2;1;52;1;1
2008;4;3;4;29;989;2;B2;3;1;2;57;1;1
2008;4;3;5;29;989;2;B33;6;5;2;33;2;2
2008;4;3;6;29;989;2;B32;6;5;1;38;2;2
2008;4;3;1;29;990;4;P60;14;2;1;28;2;4
2008;4;3;2;29;990;4;P59;2;2;2;38;1;4
2008;4;3;3;29;990;4;P55;14;1;2;33;2;4
2008;4;3;4;29;990;4;P49;14;5;1;33;2;3
2008;4;3;1;41;991;3;C10;9;4;2;28;2;1
2008;4;3;1;29;992;1;A2;3;1;1;43;2;1
2008;4;3;2;29;992;1;A15;14;5;2;33;2;1
2008;4;3;3;29;992;1;A16;1;6;1;33;2;1
2008;4;3;4;29;992;1;A19;12;1;2;33;2;2
2008;4;3;5;29;992;1;A20;2;1;2;38;2;2
2008;4;3;6;29;992;1;A40;4;2;2;38;2;3
2008;4;3;7;29;992;2;B1;4;1;1;57;1;1
2008;4;3;8;29;992;2;B2;3;1;2;57;1;1
2008;4;3;9;29;992;2;B3;12;1;1;52;1;1
2008;4;3;10;29;992;2;B4;10;2;1;52;1;1
2008;4;3;11;29;992;2;B15;9;5;1;38;2;1
2008;4;3;12;29;992;2;B16;12;6;1;52;1;1
2008;4;3;13;29;992;2;B19;13;1;1;38;2;2
2008;4;3;14;29;992;2;B26;13;3;1;57;1;2
2008;4;3;15;29;992;2;B30;9;4;1;57;1;2
2008;4;3;16;29;992;3;C5;11;2;1;48;1;1
2008;4;3;17;29;992;4;P15;4;5;2;38;1;1
2008;4;3;18;29;992;4;P20;7;1;1;23;2;2
2008;4;3;19;29;992;4;P39;14;1;1;43;1;3
2008;4;3;20;29;992;4;P82;6;4;2;48;1;5
2008;4;3;1;9;993;1;A2;3;1;1;43;2;1
2008;4;3;1;9;994;4;P18;2;6;1;28;2;1
2008;4;3;1;9;995;1;A28;1;4;2;43;2;2
2008;4;3;2;9;995;1;A31;6;5;2;62;1;2
2008;4;3;3;9;995;1;A36;1;6;1;33;2;2
2008;4;3;1;29;996;1;A4;3;2;2;38;2;1
2008;4;3;2;29;996;1;A8;3;3;1;62;1;1
2008;4;3;3;29;996;1;A42;6;2;1;28;2;3
2008;4;3;4;29;996;2;B10;2;4;1;67;1;1
2008;4;3;1;29;997;2;B13;12;5;2;62;1;1
2008;4;3;2;29;997;2;B24;11;2;1;57;1;2
2008;4;3;1;29;998;3;C5;11;2;1;48;1;1
2008;4;3;2;29;998;3;C5;11;2;1;48;1;1
2008;4;3;1;29;999;1;A1;8;1;1;28;2;1
2008;4;3;1;29;1000;3;C40;14;2;2;28;2;3
2008;4;3;2;29;1000;4;P16;7;6;1;33;2;1
2008;4;3;1;29;1001;1;A2;3;1;1;43;2;1
2008;4;3;2;29;1001;1;A16;1;6;1;33;2;1
2008;4;3;3;29;1001;1;A12;2;4;1;38;2;1
2008;4;3;1;29;1002;2;B31;9;5;1;57;1;2
2008;4;3;2;29;1002;2;B31;9;5;1;57;1;2
2008;4;3;3;29;1002;2;B14;2;5;1;62;1;1
2008;4;3;4;29;1002;2;B12;2;4;1;38;2;1
2008;4;3;5;29;1002;2;B6;2;2;1;52;1;1
2008;4;3;6;29;1002;2;B7;6;3;1;38;2;1
2008;4;3;7;29;1002;2;B23;7;2;1;38;2;2
2008;4;3;8;29;1002;2;B21;12;1;1;67;1;2
2008;4;3;9;29;1002;2;B28;9;4;1;38;2;2
2008;4;3;10;29;1002;2;B30;9;4;1;57;1;2
2008;4;3;11;29;1002;3;C10;9;4;2;28;2;1
2008;4;3;12;29;1002;3;C30;2;4;2;28;2;2
2008;4;3;13;29;1002;3;C53;14;6;1;38;2;3
2008;4;3;14;29;1002;3;C51;6;5;1;20;2;3
2008;4;3;15;29;1002;4;P6;2;2;1;43;1;1
2008;4;3;16;29;1002;4;P33;9;5;1;43;1;2
2008;4;3;17;29;1002;4;P34;9;6;2;48;1;2
2008;4;3;1;29;1003;3;C35;9;6;1;50;1;2
2008;4;3;2;29;1003;4;P15;4;5;2;38;1;1
2008;4;3;3;29;1003;4;P16;7;6;1;33;2;1
2008;4;3;1;29;1004;4;P4;4;2;1;38;1;1
2008;4;3;2;29;1004;4;P4;4;2;1;38;1;1
2008;4;3;3;29;1004;4;P4;4;2;1;38;1;1
2008;4;3;1;29;1005;1;A17;2;6;1;62;1;1
2008;4;3;1;29;1006;1;A4;3;2;2;38;2;1
2008;4;3;1;29;1007;3;C8;2;3;2;48;1;1
2008;4;3;2;29;1007;3;C8;2;3;2;48;1;1
2008;4;3;3;29;1007;3;C40;14;2;2;28;2;3
2008;4;3;4;29;1007;4;P1;3;1;1;38;1;1
2008;4;3;5;29;1007;4;P71;2;6;2;33;2;4
2008;4;3;6;29;1007;2;B22;2;2;1;67;1;2
2008;4;3;7;29;1007;2;B11;2;4;1;43;2;1
2008;4;3;1;29;1008;2;B4;10;2;1;52;1;1
2008;4;3;2;29;1008;4;P12;4;4;1;33;2;1
2008;4;3;3;29;1008;4;P12;4;4;1;33;2;1
2008;4;3;4;29;1008;4;P12;4;4;1;33;2;1
2008;4;3;1;9;1009;3;C10;9;4;2;28;2;1
2008;4;3;1;29;1010;3;C1;4;1;2;28;2;1
2008;4;3;2;29;1010;3;C17;14;6;1;48;1;1
2008;4;3;3;29;1010;1;A11;3;4;1;62;1;1
2008;4;3;1;29;1011;4;P48;9;4;2;33;2;3
2008;4;3;2;29;1011;4;P40;4;2;1;43;1;3
2008;4;3;3;29;1011;4;P61;1;3;2;28;2;4
2008;4;3;4;29;1011;4;P63;14;3;2;28;2;4
2008;4;3;5;29;1011;1;A1;8;1;1;28;2;1
2008;4;3;6;29;1011;1;A30;6;4;1;38;2;2
2008;4;3;7;29;1011;1;A40;4;2;2;38;2;3
2008;4;3;1;29;1012;2;B8;4;3;2;52;1;1
2008;4;3;2;29;1012;1;A31;6;5;2;62;1;2
2008;4;3;3;29;1012;1;A31;6;5;2;62;1;2
2008;4;3;4;29;1012;1;A31;6;5;2;62;1;2
2008;4;3;5;29;1012;1;A31;6;5;2;62;1;2
2008;4;3;6;29;1012;1;A31;6;5;2;62;1;2
2008;4;3;7;29;1012;2;B11;2;4;1;43;2;1
2008;4;3;8;29;1012;2;B5;14;2;2;52;1;1
2008;4;3;9;29;1012;4;P1;3;1;1;38;1;1
2008;4;3;1;29;1013;3;C35;9;6;1;50;1;2
2008;4;3;2;29;1013;3;C51;6;5;1;20;2;3
2008;4;3;3;29;1013;3;C41;13;2;1;28;2;3
2008;4;3;4;29;1013;3;C53;14;6;1;38;2;3
2008;4;3;5;29;1013;3;C56;6;1;2;57;1;4
2008;4;3;6;29;1013;3;C59;5;2;2;52;1;4
2008;4;3;1;29;1014;1;A1;8;1;1;28;2;1
2008;4;3;2;29;1014;1;A9;3;3;1;82;1;1
2008;4;3;1;29;1015;1;A1;8;1;1;28;2;1
2008;4;3;2;29;1015;1;A16;1;6;1;33;2;1
2008;4;3;3;29;1015;1;A8;3;3;1;62;1;1
2008;4;3;4;29;1015;1;A8;3;3;1;62;1;1
2008;4;3;5;29;1015;1;A8;3;3;1;62;1;1
2008;4;3;6;29;1015;1;A5;3;2;1;43;2;1
2008;4;3;7;29;1015;1;A5;3;2;1;43;2;1
2008;4;3;8;29;1015;1;A6;3;2;1;43;2;1
2008;4;3;9;29;1015;1;A3;3;1;1;72;1;1
2008;4;3;10;29;1015;1;A3;3;1;1;72;1;1
2008;4;3;11;29;1015;1;A3;3;1;1;72;1;1
2008;4;3;12;29;1015;1;A3;3;1;1;72;1;1
2008;4;3;13;29;1015;1;A32;2;5;1;38;2;2
2008;4;3;14;29;1015;3;C13;9;5;1;48;1;1
2008;4;3;15;29;1015;3;C13;9;5;1;48;1;1
2008;4;3;16;29;1015;3;C25;2;3;1;33;2;2
2008;4;3;17;29;1015;1;A7;3;3;1;43;2;1
2008;4;3;18;29;1015;1;A2;3;1;1;43;2;1
2008;4;3;19;29;1015;1;A32;2;5;1;38;2;2
2008;4;3;20;29;1015;1;A2;3;1;1;43;2;1
2008;4;3;21;29;1015;1;A33;1;5;1;38;2;2
2008;4;3;22;29;1015;3;C42;7;2;1;28;2;3
2008;4;3;1;29;1016;1;A16;1;6;1;33;2;1
2008;4;3;2;29;1016;1;A2;3;1;1;43;2;1
2008;4;3;3;29;1016;1;A9;3;3;1;82;1;1
2008;4;3;4;29;1016;1;A8;3;3;1;62;1;1
2008;4;3;1;29;1017;1;A2;3;1;1;43;2;1
2008;4;3;2;29;1017;1;A8;3;3;1;62;1;1
2008;4;3;3;29;1017;1;A5;3;2;1;43;2;1
2008;4;3;4;29;1017;1;A3;3;1;1;72;1;1
2008;4;3;5;29;1017;1;A9;3;3;1;82;1;1
2008;4;3;6;29;1017;1;A7;3;3;1;43;2;1
2008;4;3;7;29;1017;1;A31;6;5;2;62;1;2
2008;4;3;8;29;1017;1;A33;1;5;1;38;2;2
2008;4;3;9;29;1017;1;A28;1;4;2;43;2;2
2008;4;3;10;29;1017;1;A23;6;2;2;33;2;2
2008;4;3;11;29;1017;1;A35;14;6;2;33;2;2
2008;4;3;1;29;1018;1;A1;8;1;1;28;2;1
2008;4;3;2;29;1018;1;A13;1;5;1;28;2;1
2008;4;3;3;29;1018;1;A8;3;3;1;62;1;1
2008;4;3;4;29;1018;3;C5;11;2;1;48;1;1
2008;4;3;5;29;1018;3;C56;6;1;2;57;1;4
2008;4;3;6;29;1018;2;B26;13;3;1;57;1;2
2008;4;3;1;21;1019;4;P14;2;5;2;38;1;1
2008;4;3;2;21;1019;4;P33;9;5;1;43;1;2
2008;4;3;3;21;1019;4;P77;7;2;1;43;1;5
2008;4;3;4;21;1019;4;P82;6;4;2;48;1;5
2008;4;3;5;21;1019;4;P82;6;4;2;48;1;5
2008;4;3;6;21;1019;3;C56;6;1;2;57;1;4
2008;4;3;7;21;1019;3;C57;5;1;2;33;2;4
2008;4;3;8;21;1019;1;A5;3;2;1;43;2;1
2008;4;3;1;29;1020;2;B12;2;4;1;38;2;1
2008;4;3;1;9;1021;3;C38;13;1;1;38;2;3
2008;4;3;2;9;1021;3;C47;13;4;2;18;2;3
2008;4;3;3;9;1021;3;C45;11;3;1;55;1;3
2008;4;3;1;29;1022;4;P6;2;2;1;43;1;1
2008;4;3;2;29;1022;4;P17;2;6;2;38;1;1
2008;4;3;3;29;1022;4;P12;4;4;1;33;2;1
2008;4;3;1;29;1023;3;C49;4;5;2;26;2;3
2008;4;3;2;29;1023;3;C5;11;2;1;48;1;1
2008;4;3;3;29;1023;1;A35;14;6;2;33;2;2
2008;4;3;4;29;1023;4;P6;2;2;1;43;1;1
2008;4;3;5;29;1023;3;C5;11;2;1;48;1;1
2008;4;3;1;29;1024;2;B4;10;2;1;52;1;1
2008;4;3;2;29;1024;3;C27;11;3;1;48;1;2
2008;4;3;1;29;1025;4;P1;3;1;1;38;1;1
2008;4;3;2;29;1025;1;A5;3;2;1;43;2;1
2008;4;3;3;29;1025;1;A6;3;2;1;43;2;1
2008;4;3;4;29;1025;1;A10;3;4;1;38;2;1
2008;4;3;5;29;1025;3;C7;13;3;1;48;1;1
2008;4;3;6;29;1025;2;B14;2;5;1;62;1;1
2008;4;3;7;29;1025;1;A2;3;1;1;43;2;1
2008;4;3;8;29;1025;1;A12;2;4;1;38;2;1
2008;4;3;9;29;1025;1;A5;3;2;1;43;2;1
2008;4;3;10;29;1025;1;A38;6;1;1;62;1;3
2008;4;3;1;29;1026;1;A10;3;4;1;38;2;1
2008;4;3;2;29;1026;1;A17;2;6;1;62;1;1
2008;4;3;1;29;1027;1;A4;3;2;2;38;2;1
2008;4;3;2;29;1027;1;A27;3;3;1;55;1;2
2008;4;3;3;29;1027;1;A12;2;4;1;38;2;1
2008;4;3;4;29;1027;1;A15;14;5;2;33;2;1
2008;4;3;5;29;1027;1;A20;2;1;2;38;2;2
2008;4;3;6;29;1027;4;P6;2;2;1;43;1;1
2008;4;3;7;29;1027;4;P13;4;5;1;38;1;1
2008;4;3;8;29;1027;4;P1;3;1;1;38;1;1
2008;4;3;9;29;1027;4;P78;14;2;2;48;1;5
2008;4;3;1;29;1028;4;P17;2;6;2;38;1;1
2008;4;3;2;29;1028;4;P33;9;5;1;43;1;2
2008;4;3;3;29;1028;4;P41;9;2;2;43;1;3
2008;4;3;4;29;1028;4;P16;7;6;1;33;2;1
2008;4;3;5;29;1028;4;P46;14;4;1;28;2;3
2008;4;3;6;29;1028;4;P47;14;4;1;28;2;3
2008;4;3;7;29;1028;4;P48;9;4;2;33;2;3
2008;4;3;8;29;1028;4;P50;6;5;2;33;2;3
2008;4;3;9;29;1028;4;P55;14;1;2;33;2;4
2008;4;3;10;29;1028;2;B10;2;4;1;67;1;1
2008;4;3;11;29;1028;2;B24;11;2;1;57;1;2
2008;4;3;12;29;1028;2;B32;6;5;1;38;2;2
2008;4;3;13;29;1028;2;B2;3;1;2;57;1;1
2008;4;3;14;29;1028;2;B6;2;2;1;52;1;1
2008;4;3;15;29;1028;2;B25;6;3;1;38;2;2
2008;4;3;16;29;1028;4;P23;6;2;2;28;2;2
2008;4;3;1;29;1029;3;C52;2;6;1;38;2;3
2008;4;3;1;29;1030;1;A6;3;2;1;43;2;1
2008;4;3;2;29;1030;1;A6;3;2;1;43;2;1
2008;4;3;3;29;1030;1;A30;6;4;1;38;2;2
2008;4;3;4;29;1030;2;B25;6;3;1;38;2;2
2008;4;3;5;29;1030;2;B26;13;3;1;57;1;2
2008;4;3;6;29;1030;2;B1;4;1;1;57;1;1
2008;4;3;7;29;1030;2;B4;10;2;1;52;1;1
2008;4;3;8;29;1030;2;B11;2;4;1;43;2;1
2008;4;3;9;29;1030;2;B16;12;6;1;52;1;1
2008;4;3;10;29;1030;2;B17;6;6;2;38;2;1
2008;4;3;11;29;1030;2;B17;6;6;2;38;2;1
2008;4;3;12;29;1030;3;C13;9;5;1;48;1;1
2008;4;3;13;29;1030;3;C55;13;1;1;48;1;4
2008;4;3;14;29;1030;3;C21;14;1;1;57;1;2
2008;4;3;15;29;1030;3;C24;12;2;1;33;2;2
2008;4;3;16;29;1030;4;P1;3;1;1;38;1;1
2008;4;3;17;29;1030;4;P12;4;4;1;33;2;1
2008;4;3;18;29;1030;4;P16;7;6;1;33;2;1
2008;4;3;19;29;1030;4;P15;4;5;2;38;1;1
2008;4;3;20;29;1030;4;P23;6;2;2;28;2;2
2008;4;3;21;29;1030;4;P33;9;5;1;43;1;2
2008;4;3;22;29;1030;4;P35;4;6;1;28;2;2
2008;4;3;23;29;1030;4;P40;4;2;1;43;1;3
2008;4;3;24;29;1030;4;P46;14;4;1;28;2;3
2008;4;3;25;29;1030;4;P50;6;5;2;33;2;3
2008;4;3;26;29;1030;4;P60;14;2;1;28;2;4
2008;4;3;27;29;1030;4;P65;9;4;2;43;1;4
2008;4;3;28;29;1030;4;P78;14;2;2;48;1;5
2008;4;3;29;29;1030;3;C6;6;2;1;33;2;1
2008;4;3;30;29;1030;4;P5;3;2;1;23;2;1
2008;4;3;31;29;1030;2;B23;7;2;1;38;2;2
2008;4;3;32;29;1030;2;B24;11;2;1;57;1;2
2008;4;3;33;29;1030;2;B30;9;4;1;57;1;2
2008;4;3;34;29;1030;2;B30;9;4;1;57;1;2
2008;4;3;35;29;1030;2;B32;6;5;1;38;2;2
2008;4;3;36;29;1030;2;B33;6;5;2;33;2;2
2008;4;3;37;29;1030;2;B34;2;6;1;48;2;2
2008;4;3;1;29;1031;4;P14;2;5;2;38;1;1
2008;4;3;2;29;1031;4;P15;4;5;2;38;1;1
2008;4;3;3;29;1031;4;P38;9;1;1;33;2;3
2008;4;3;4;29;1031;4;P65;9;4;2;43;1;4
2008;4;3;5;29;1031;4;P65;9;4;2;43;1;4
2008;4;3;6;29;1031;4;P39;14;1;1;43;1;3
2008;4;3;7;29;1031;3;C30;2;4;2;28;2;2
2008;4;3;8;29;1031;4;P6;2;2;1;43;1;1
2008;4;3;9;29;1031;4;P34;9;6;2;48;1;2
2008;4;3;10;29;1031;4;P39;14;1;1;43;1;3
2008;4;3;11;29;1031;1;A24;2;2;1;48;1;2
2008;4;3;1;29;1032;2;B10;2;4;1;67;1;1
2008;4;3;2;29;1032;2;B11;2;4;1;43;2;1
2008;4;3;3;29;1032;2;B31;9;5;1;57;1;2
2008;4;3;1;29;1033;1;A37;2;1;1;62;1;3
2008;4;3;2;29;1033;1;A1;8;1;1;28;2;1
2008;4;3;3;29;1033;2;B4;10;2;1;52;1;1
2008;4;3;4;29;1033;2;B13;12;5;2;62;1;1
2008;4;3;5;29;1033;4;P5;3;2;1;23;2;1
2008;4;3;6;29;1033;4;P34;9;6;2;48;1;2
2008;4;3;1;29;1034;4;P3;2;1;1;48;1;1
2008;4;3;2;29;1034;4;P14;2;5;2;38;1;1
2008;4;3;3;29;1034;2;B27;2;3;1;57;1;2
2008;4;3;4;29;1034;2;B24;11;2;1;57;1;2
2008;4;3;5;29;1034;1;A33;1;5;1;38;2;2
2008;4;3;6;29;1034;1;A29;2;4;1;60;1;2
2008;4;3;7;29;1034;1;A37;2;1;1;62;1;3
2008;4;3;1;29;1035;2;B32;6;5;1;38;2;2
2008;4;3;2;29;1035;1;A15;14;5;2;33;2;1
2008;4;3;3;29;1035;1;A16;1;6;1;33;2;1
2008;4;3;4;29;1035;1;A17;2;6;1;62;1;1
2008;4;3;5;29;1035;1;A31;6;5;2;62;1;2
2008;4;3;6;29;1035;1;A29;2;4;1;60;1;2
2008;4;3;1;29;1036;4;P56;2;1;1;33;2;4
2008;4;3;1;29;1037;1;A14;3;5;1;60;1;1
2008;4;3;2;29;1037;1;A14;3;5;1;60;1;1
2008;4;3;3;29;1037;1;A5;3;2;1;43;2;1
2008;4;3;4;29;1037;2;B5;14;2;2;52;1;1
2008;4;3;5;29;1037;2;B7;6;3;1;38;2;1
2008;4;3;1;29;1038;4;P15;4;5;2;38;1;1
2008;4;3;2;29;1038;4;P61;1;3;2;28;2;4
2008;4;3;3;29;1038;4;P78;14;2;2;48;1;5
2008;4;3;4;29;1038;4;P58;9;2;2;38;1;4
2008;4;3;5;29;1038;4;P7;4;3;2;28;2;1
2008;4;3;6;29;1038;4;P5;3;2;1;23;2;1
2008;4;3;7;29;1038;1;A4;3;2;2;38;2;1
2008;4;3;8;29;1038;2;B3;12;1;1;52;1;1
2008;4;3;1;29;1039;2;B27;2;3;1;57;1;2
2008;4;3;2;29;1039;1;A11;3;4;1;62;1;1
2008;4;3;3;29;1039;1;A13;1;5;1;28;2;1
2008;4;3;4;29;1039;1;A16;1;6;1;33;2;1
2008;4;3;5;29;1039;3;C7;13;3;1;48;1;1
2008;4;3;1;29;1040;2;B11;2;4;1;43;2;1
2008;4;3;2;29;1040;2;B13;12;5;2;62;1;1
2008;4;3;3;29;1040;2;B12;2;4;1;38;2;1
2008;4;3;4;29;1040;2;B19;13;1;1;38;2;2
2008;4;3;5;29;1040;2;B26;13;3;1;57;1;2
2008;4;3;6;29;1040;2;B23;7;2;1;38;2;2
2008;4;3;7;29;1040;2;B20;8;1;1;43;2;2
2008;4;3;8;29;1040;2;B22;2;2;1;67;1;2
2008;4;3;9;29;1040;2;B31;9;5;1;57;1;2
2008;4;3;10;29;1040;2;B24;11;2;1;57;1;2
2008;4;3;11;29;1040;2;B28;9;4;1;38;2;2
2008;4;3;12;29;1040;2;B33;6;5;2;33;2;2
2008;4;3;13;29;1040;2;B24;11;2;1;57;1;2
2008;4;3;14;29;1040;3;C12;14;4;1;43;1;1
2008;4;3;1;29;1041;4;P2;3;1;1;28;2;1
2008;4;3;2;29;1041;1;A2;3;1;1;43;2;1
2008;4;3;3;29;1041;1;A4;3;2;2;38;2;1
2008;4;3;4;29;1041;1;A5;3;2;1;43;2;1
2008;4;3;5;29;1041;4;P2;3;1;1;28;2;1
2008;4;3;1;29;1042;2;B25;6;3;1;38;2;2
2008;4;3;2;29;1042;4;P7;4;3;2;28;2;1
2008;4;3;3;29;1042;4;P6;2;2;1;43;1;1
2008;4;3;4;29;1042;4;P37;2;1;1;43;1;3
2008;4;3;5;29;1042;4;P50;6;5;2;33;2;3
2008;4;3;6;29;1042;4;P81;4;3;2;43;1;5
2008;4;3;7;29;1042;4;P74;12;1;2;33;2;5
2008;4;3;1;29;1043;4;P14;2;5;2;38;1;1
2008;4;3;2;29;1043;1;A11;3;4;1;62;1;1
2008;4;3;3;29;1043;1;A13;1;5;1;28;2;1
2008;4;3;4;29;1043;1;A14;3;5;1;60;1;1
2008;4;3;5;29;1043;1;A10;3;4;1;38;2;1
2008;4;3;6;29;1043;1;A12;2;4;1;38;2;1
2008;4;3;7;29;1043;2;B4;10;2;1;52;1;1
2008;4;3;8;29;1043;2;B24;11;2;1;57;1;2
2008;4;3;9;29;1043;2;B27;2;3;1;57;1;2
2008;4;3;10;29;1043;3;C17;14;6;1;48;1;1
2008;4;3;11;29;1043;3;C15;6;5;1;33;2;1
2008;4;3;12;29;1043;3;C16;13;6;1;28;2;1
2008;4;3;13;29;1043;3;C14;9;5;1;23;2;1
2008;4;3;14;29;1043;3;C31;12;5;1;33;2;2
2008;4;3;15;29;1043;3;C30;2;4;2;28;2;2
2008;4;3;16;29;1043;3;C34;7;6;1;48;1;2
2008;4;3;17;29;1043;3;C49;4;5;2;26;2;3
2008;4;3;18;29;1043;3;C50;9;5;2;20;2;3
2008;4;3;19;29;1043;3;C53;14;6;1;38;2;3
2008;4;3;20;29;1043;1;A27;3;3;1;55;1;2
2008;4;3;21;29;1043;1;A11;3;4;1;62;1;1
2008;4;3;1;29;1044;4;P56;2;1;1;33;2;4
2008;4;3;1;29;1045;3;C1;4;1;2;28;2;1
2008;4;3;2;29;1045;3;C22;11;2;2;43;1;2
2008;4;3;3;29;1045;3;C29;6;4;2;52;1;2
2008;4;3;1;29;1046;4;P15;4;5;2;38;1;1
2008;4;3;2;29;1046;2;B4;10;2;1;52;1;1
2008;4;3;1;29;1047;2;B3;12;1;1;52;1;1
2008;4;3;2;29;1047;2;B31;9;5;1;57;1;2
2008;4;3;3;29;1047;2;B28;9;4;1;38;2;2
2008;4;3;1;29;1048;2;B4;10;2;1;52;1;1
2008;4;3;2;29;1048;2;B3;12;1;1;52;1;1
2008;4;3;3;29;1048;2;B15;9;5;1;38;2;1
2008;4;3;4;29;1048;3;C10;9;4;2;28;2;1
2008;4;3;5;29;1048;4;P33;9;5;1;43;1;2
2008;4;3;6;29;1048;4;P34;9;6;2;48;1;2
2008;4;3;7;29;1048;4;P24;6;2;1;43;1;2
2008;4;3;8;29;1048;4;P24;6;2;1;43;1;2
2008;4;3;9;29;1048;1;A4;3;2;2;38;2;1
2008;4;3;1;29;1049;2;B29;2;4;1;62;1;2
2008;4;3;1;29;1050;1;A3;3;1;1;72;1;1
2008;4;3;2;29;1050;1;A2;3;1;1;43;2;1
2008;4;3;3;29;1050;1;A5;3;2;1;43;2;1
2008;4;3;4;29;1050;1;A7;3;3;1;43;2;1
2008;4;3;5;29;1050;1;A7;3;3;1;43;2;1
2008;4;3;6;29;1050;1;A3;3;1;1;72;1;1
2008;4;3;7;29;1050;2;B13;12;5;2;62;1;1
2008;4;3;8;29;1050;2;B12;2;4;1;38;2;1
2008;4;3;9;29;1050;2;B10;2;4;1;67;1;1
2008;4;3;10;29;1050;2;B15;9;5;1;38;2;1
2008;4;3;1;29;1051;1;A1;8;1;1;28;2;1
2008;4;3;2;29;1051;1;A17;2;6;1;62;1;1
2008;4;3;3;29;1051;1;A11;3;4;1;62;1;1
2008;4;3;4;29;1051;1;A30;6;4;1;38;2;2
2008;4;3;5;29;1051;1;A34;2;6;1;38;2;2
2008;4;3;6;29;1051;1;A34;2;6;1;38;2;2
2008;4;3;7;29;1051;1;A34;2;6;1;38;2;2
2008;4;3;8;29;1051;1;A42;6;2;1;28;2;3
2008;4;3;9;29;1051;1;A40;4;2;2;38;2;3
2008;4;3;10;29;1051;1;A38;6;1;1;62;1;3
2008;4;3;11;29;1051;2;B15;9;5;1;38;2;1
2008;4;3;12;29;1051;2;B9;1;3;1;48;2;1
2008;4;3;13;29;1051;2;B31;9;5;1;57;1;2
2008;4;3;14;29;1051;2;B29;2;4;1;62;1;2
2008;4;3;15;29;1051;2;B31;9;5;1;57;1;2
2008;4;3;16;29;1051;2;B30;9;4;1;57;1;2
2008;4;3;17;29;1051;2;B32;6;5;1;38;2;2
2008;4;3;18;29;1051;2;B33;6;5;2;33;2;2
2008;4;3;19;29;1051;2;B21;12;1;1;67;1;2
2008;4;3;20;29;1051;1;A4;3;2;2;38;2;1
2008;4;3;21;29;1051;1;A35;14;6;2;33;2;2
2008;4;3;22;29;1051;1;A26;2;3;1;38;2;2
2008;4;3;23;29;1051;1;A26;2;3;1;38;2;2
2008;4;3;24;29;1051;1;A28;1;4;2;43;2;2
2008;4;3;1;29;1052;4;P8;2;3;1;28;2;1
2008;4;3;2;29;1052;4;P29;5;4;2;33;2;2
2008;4;3;3;29;1052;4;P61;1;3;2;28;2;4
2008;4;3;4;29;1052;4;P4;4;2;1;38;1;1
2008;4;3;5;29;1052;4;P3;2;1;1;48;1;1
2008;4;3;6;29;1052;3;C57;5;1;2;33;2;4
2008;4;3;7;29;1052;4;P1;3;1;1;38;1;1
2008;4;3;8;29;1052;3;C30;2;4;2;28;2;2
2008;4;3;9;29;1052;4;P8;2;3;1;28;2;1
2008;4;3;10;29;1052;4;P62;12;3;2;33;2;4
2008;4;3;11;29;1052;4;P80;7;3;1;28;2;5
2008;4;3;1;29;1053;4;P65;9;4;2;43;1;4
2008;4;3;2;29;1053;1;A8;3;3;1;62;1;1
2008;4;3;3;29;1053;1;A8;3;3;1;62;1;1
2008;4;3;1;29;1054;1;A11;3;4;1;62;1;1
2008;4;3;2;29;1054;1;A2;3;1;1;43;2;1
2008;4;3;3;29;1054;1;A4;3;2;2;38;2;1
2008;4;3;4;29;1054;1;A1;8;1;1;28;2;1
2008;4;3;5;29;1054;1;A8;3;3;1;62;1;1
2008;4;3;6;29;1054;1;A6;3;2;1;43;2;1
2008;4;3;7;29;1054;1;A10;3;4;1;38;2;1
2008;4;3;8;29;1054;1;A16;1;6;1;33;2;1
2008;4;3;9;29;1054;1;A17;2;6;1;62;1;1
2008;4;3;10;29;1054;4;P5;3;2;1;23;2;1
2008;4;3;11;29;1054;4;P5;3;2;1;23;2;1
